edition	source_digest	set_kind	set_name	set_template_type	applicable_entity	predefined_type	includes_subtypes	member_path	member_kind	value_type	unit_type	source_path	source_file_digest
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_StructuralSurfaceMemberVaryingThickness	type-driven-override	IfcStructuralSurfaceMemberVarying		true	Location3Global	list	IfcLengthMeasure		psd/Pset_StructuralSurfaceMemberVaryingThickness.xml	cbc1bb6301fe8fe40b571d57f9f2e5d2e213d7e91d28e7afc053c06176bad7e5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_StructuralSurfaceMemberVaryingThickness	type-driven-override	IfcStructuralSurfaceMemberVarying		true	Location3Local	list	IfcLengthMeasure		psd/Pset_StructuralSurfaceMemberVaryingThickness.xml	cbc1bb6301fe8fe40b571d57f9f2e5d2e213d7e91d28e7afc053c06176bad7e5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_StructuralSurfaceMemberVaryingThickness	type-driven-override	IfcStructuralSurfaceMemberVarying		true	Thickness1	single	IfcPositiveLengthMeasure		psd/Pset_StructuralSurfaceMemberVaryingThickness.xml	cbc1bb6301fe8fe40b571d57f9f2e5d2e213d7e91d28e7afc053c06176bad7e5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_StructuralSurfaceMemberVaryingThickness	type-driven-override	IfcStructuralSurfaceMemberVarying		true	Thickness2	single	IfcPositiveLengthMeasure		psd/Pset_StructuralSurfaceMemberVaryingThickness.xml	cbc1bb6301fe8fe40b571d57f9f2e5d2e213d7e91d28e7afc053c06176bad7e5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_StructuralSurfaceMemberVaryingThickness	type-driven-override	IfcStructuralSurfaceMemberVarying		true	Thickness3	single	IfcPositiveLengthMeasure		psd/Pset_StructuralSurfaceMemberVaryingThickness.xml	cbc1bb6301fe8fe40b571d57f9f2e5d2e213d7e91d28e7afc053c06176bad7e5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	HasLock	single	IfcBoolean		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	IsIlluminated	single	IfcBoolean		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	Legend	single	IfcLabel		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	NumberOfGangs	single	IfcInteger		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	Reference	single	IfcIdentifier		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	SetPoint	table	IfcInteger->IfcLabel		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	Status	enumerated	PEnum_ElementStatus		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeCommon	type-driven-override	IfcSwitchingDevice		true	SwitchFunction	enumerated	PEnum_SwitchFunctionType		psd/Pset_SwitchingDeviceTypeCommon.xml	4bd3c2a236c053b50b3561fc1c31c27039f91d9d1092559c7f73391b1a1179cc
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeContactor	type-driven-override	IfcSwitchingDevice	CONTACTOR	true	ContactorType	enumerated	PEnum_ContactorType		psd/Pset_SwitchingDeviceTypeContactor.xml	24a7c87673f7bb42257ca7d30f93c446fad5561d09e95d690abfeab01026cb23
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeDimmerSwitch	type-driven-override	IfcSwitchingDevice	DIMMERSWITCH	true	DimmerType	enumerated	PEnum_SwitchingDeviceDimmerSwitchType		psd/Pset_SwitchingDeviceTypeDimmerSwitch.xml	a84e857d9a717acabb6dc3792d8960359eb613a7ab0aa171d5b98a4abcef8f93
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeEmergencyStop	type-driven-override	IfcSwitchingDevice	EMERGENCYSTOP	true	SwitchOperation	enumerated	PEnum_SwitchingDeviceEmergencyStopType		psd/Pset_SwitchingDeviceTypeEmergencyStop.xml	a814b18d491a71e382b4cc223310f3e9dea0de658e2b6bf2dbeb60d0483a26b9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeKeypad	type-driven-override	IfcSwitchingDevice	KEYPAD	true	KeypadType	enumerated	PEnum_SwitchingDeviceKeypadType		psd/Pset_SwitchingDeviceTypeKeypad.xml	bb2d63631702efe503f7d81eecd1db172886ed1aa58309f623e04b8f4bd3e8c9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeMomentarySwitch	type-driven-override	IfcSwitchingDevice	MOMENTARYSWITCH	true	MomentaryType	enumerated	PEnum_SwitchingDeviceMomentarySwitchType		psd/Pset_SwitchingDeviceTypeMomentarySwitch.xml	4f798e98a1da29b6970be278ba2a79109072905e6e49934bb18d87b9c87b572f
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypePHistory	performance-driven	IfcSwitchingDevice		true	SetPoint	reference	IfcTimeSeries		psd/Pset_SwitchingDeviceTypePHistory.xml	5855be76af126c71d5a379c60594d4702cb6a489d7f74698b0c545f15d079585
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeSelectorSwitch	type-driven-override	IfcSwitchingDevice	SELECTORSWITCH	true	SelectorType	enumerated	PEnum_SwitchingDeviceDimmerSwitchType		psd/Pset_SwitchingDeviceTypeSelectorSwitch.xml	f1d15a8cd57eb962710d0407127602a045837752e7fd139c52a67ed6d11666d3
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeSelectorSwitch	type-driven-override	IfcSwitchingDevice	SELECTORSWITCH	true	SwitchActivation	enumerated	PEnum_SwitchActivation		psd/Pset_SwitchingDeviceTypeSelectorSwitch.xml	f1d15a8cd57eb962710d0407127602a045837752e7fd139c52a67ed6d11666d3
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeSelectorSwitch	type-driven-override	IfcSwitchingDevice	SELECTORSWITCH	true	SwitchUsage	enumerated	PEnum_SwitchUsage		psd/Pset_SwitchingDeviceTypeSelectorSwitch.xml	f1d15a8cd57eb962710d0407127602a045837752e7fd139c52a67ed6d11666d3
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeStarter	type-driven-override	IfcSwitchingDevice	STARTER	true	StarterType	enumerated	PEnum_StarterType		psd/Pset_SwitchingDeviceTypeStarter.xml	c5ca0259fb63bdc4c5e75070157e9d3f0250a9de67a70b0592ed7ea048a19306
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeSwitchDisconnector	type-driven-override	IfcSwitchingDevice	SWITCHDISCONNECTOR	true	LoadDisconnectionType	enumerated	PEnum_LoadDisconnectionType		psd/Pset_SwitchingDeviceTypeSwitchDisconnector.xml	38babdcefa4a288ac942e3e48f7faf9a9c67262385423ca89e5c583f7dc20ecf
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeSwitchDisconnector	type-driven-override	IfcSwitchingDevice	SWITCHDISCONNECTOR	true	SwitchDisconnectorType	enumerated	PEnum_SwitchDisconnectorType		psd/Pset_SwitchingDeviceTypeSwitchDisconnector.xml	38babdcefa4a288ac942e3e48f7faf9a9c67262385423ca89e5c583f7dc20ecf
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeToggleSwitch	type-driven-override	IfcSwitchingDevice	TOGGLESWITCH	true	SwitchActivation	enumerated	PEnum_SwitchActivation		psd/Pset_SwitchingDeviceTypeToggleSwitch.xml	9a46caab2081bd37527639a14eaed3f8c67610b6808cf4a82d3e4b5f2f7ea9a5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeToggleSwitch	type-driven-override	IfcSwitchingDevice	TOGGLESWITCH	true	SwitchUsage	enumerated	PEnum_SwitchUsage		psd/Pset_SwitchingDeviceTypeToggleSwitch.xml	9a46caab2081bd37527639a14eaed3f8c67610b6808cf4a82d3e4b5f2f7ea9a5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SwitchingDeviceTypeToggleSwitch	type-driven-override	IfcSwitchingDevice	TOGGLESWITCH	true	ToggleSwitchType	enumerated	PEnum_SwitchingDeviceToggleSwitchType		psd/Pset_SwitchingDeviceTypeToggleSwitch.xml	9a46caab2081bd37527639a14eaed3f8c67610b6808cf4a82d3e4b5f2f7ea9a5
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeCommon	type-driven-override	IfcSystemFurnitureElement		true	Finishing	single	IfcLabel		psd/Pset_SystemFurnitureElementTypeCommon.xml	6f3d7306646b6796c4b3e2d8aa6c622f268835be267e0deb7bebb68d9c42b5a4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeCommon	type-driven-override	IfcSystemFurnitureElement		true	GroupCode	single	IfcIdentifier		psd/Pset_SystemFurnitureElementTypeCommon.xml	6f3d7306646b6796c4b3e2d8aa6c622f268835be267e0deb7bebb68d9c42b5a4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeCommon	type-driven-override	IfcSystemFurnitureElement		true	IsUsed	single	IfcBoolean		psd/Pset_SystemFurnitureElementTypeCommon.xml	6f3d7306646b6796c4b3e2d8aa6c622f268835be267e0deb7bebb68d9c42b5a4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeCommon	type-driven-override	IfcSystemFurnitureElement		true	NominalHeight	single	IfcPositiveLengthMeasure		psd/Pset_SystemFurnitureElementTypeCommon.xml	6f3d7306646b6796c4b3e2d8aa6c622f268835be267e0deb7bebb68d9c42b5a4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeCommon	type-driven-override	IfcSystemFurnitureElement		true	NominalWidth	single	IfcPositiveLengthMeasure		psd/Pset_SystemFurnitureElementTypeCommon.xml	6f3d7306646b6796c4b3e2d8aa6c622f268835be267e0deb7bebb68d9c42b5a4
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypePanel	type-driven-override	IfcSystemFurnitureElement	PANEL	true	FurniturePanelType	enumerated	PEnum_FurniturePanelType		psd/Pset_SystemFurnitureElementTypePanel.xml	9a3f054d06473a88053f99a9166a6244edc995c6bd695d43a1c8b5be8cf9978b
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypePanel	type-driven-override	IfcSystemFurnitureElement	PANEL	true	HasOpening	single	IfcBoolean		psd/Pset_SystemFurnitureElementTypePanel.xml	9a3f054d06473a88053f99a9166a6244edc995c6bd695d43a1c8b5be8cf9978b
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypePanel	type-driven-override	IfcSystemFurnitureElement	PANEL	true	NominalThickness	single	IfcPositiveLengthMeasure		psd/Pset_SystemFurnitureElementTypePanel.xml	9a3f054d06473a88053f99a9166a6244edc995c6bd695d43a1c8b5be8cf9978b
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeWorkSurface	type-driven-override	IfcSystemFurnitureElement	WORKSURFACE	true	HangingHeight	single	IfcPositiveLengthMeasure		psd/Pset_SystemFurnitureElementTypeWorkSurface.xml	04269822617a92e9527cc6b5c7f7acef2df75c0921e0a9e57b258b24184b1a57
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeWorkSurface	type-driven-override	IfcSystemFurnitureElement	WORKSURFACE	true	NominalThickness	single	IfcPositiveLengthMeasure		psd/Pset_SystemFurnitureElementTypeWorkSurface.xml	04269822617a92e9527cc6b5c7f7acef2df75c0921e0a9e57b258b24184b1a57
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeWorkSurface	type-driven-override	IfcSystemFurnitureElement	WORKSURFACE	true	ShapeDescription	single	IfcLabel		psd/Pset_SystemFurnitureElementTypeWorkSurface.xml	04269822617a92e9527cc6b5c7f7acef2df75c0921e0a9e57b258b24184b1a57
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeWorkSurface	type-driven-override	IfcSystemFurnitureElement	WORKSURFACE	true	SupportType	enumerated	PEnum_FurniturePanelType		psd/Pset_SystemFurnitureElementTypeWorkSurface.xml	04269822617a92e9527cc6b5c7f7acef2df75c0921e0a9e57b258b24184b1a57
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_SystemFurnitureElementTypeWorkSurface	type-driven-override	IfcSystemFurnitureElement	WORKSURFACE	true	UsePurpose	single	IfcLabel		psd/Pset_SystemFurnitureElementTypeWorkSurface.xml	04269822617a92e9527cc6b5c7f7acef2df75c0921e0a9e57b258b24184b1a57
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankOccurrence	occurrence-driven	IfcTank		true	HasLadder	single	IfcBoolean		psd/Pset_TankOccurrence.xml	77e68b648234c340ef4d0b358d86c09728e28a1a7890d24fccdf7212df2d2962
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankOccurrence	occurrence-driven	IfcTank		true	HasVisualIndicator	single	IfcBoolean		psd/Pset_TankOccurrence.xml	77e68b648234c340ef4d0b358d86c09728e28a1a7890d24fccdf7212df2d2962
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankOccurrence	occurrence-driven	IfcTank		true	TankComposition	enumerated			psd/Pset_TankOccurrence.xml	77e68b648234c340ef4d0b358d86c09728e28a1a7890d24fccdf7212df2d2962
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankPHistory	unspecified	IfcTank		true	Level	reference	IfcTimeSeries		psd/Pset_TankPHistory.xml	38da09b332f1bf5352a42f3335c1ef452b283fca035a23801fa6d25e8e4391bb
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankPHistory	unspecified	IfcTank		true	Pressure	single	IfcPressureMeasure		psd/Pset_TankPHistory.xml	38da09b332f1bf5352a42f3335c1ef452b283fca035a23801fa6d25e8e4391bb
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankPHistory	unspecified	IfcTank		true	Temperature	single	IfcThermodynamicTemperatureMeasure		psd/Pset_TankPHistory.xml	38da09b332f1bf5352a42f3335c1ef452b283fca035a23801fa6d25e8e4391bb
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	AccessType	enumerated	PEnum_TankAccessType		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	EffectiveCapacity	single	IfcVolumeMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	EndShapeType	enumerated	PEnum_EndShapeType		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	FirstCurvatureRadius	single	IfcPositiveLengthMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	NominalCapacity	single	IfcVolumeMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	NominalDepth	single	IfcPositiveLengthMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	NominalLengthOrDiameter	single	IfcPositiveLengthMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	NominalWidthOrDiameter	single	IfcPositiveLengthMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	NumberOfSections	single	IfcInteger		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	OperatingWeight	single	IfcMassMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	PatternType	enumerated	PEnum_TankPatternType		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	Reference	single	IfcIdentifier		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	SecondCurvatureRadius	single	IfcPositiveLengthMeasure		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	Status	enumerated	PEnum_ElementStatus		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeCommon	type-driven-override	IfcTank		true	StorageType	enumerated	PEnum_TankStorageType		psd/Pset_TankTypeCommon.xml	7d445454349b7bd939a10cb8470fe5a530036f58c4fc9c662269a2e460097bd9
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeExpansion	type-driven-override	IfcTank	EXPANSION	true	ChargePressure	single	IfcPressureMeasure		psd/Pset_TankTypeExpansion.xml	d8381d7dd167c8838730f66cd81ef598f06d9c51d44f31723065b28050a597e0
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeExpansion	type-driven-override	IfcTank	EXPANSION	true	PressureRegulatorSetting	single	IfcPressureMeasure		psd/Pset_TankTypeExpansion.xml	d8381d7dd167c8838730f66cd81ef598f06d9c51d44f31723065b28050a597e0
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypeExpansion	type-driven-override	IfcTank	EXPANSION	true	ReliefValveSetting	single	IfcPressureMeasure		psd/Pset_TankTypeExpansion.xml	d8381d7dd167c8838730f66cd81ef598f06d9c51d44f31723065b28050a597e0
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypePreformed	type-driven-override	IfcTank	PREFORMED	true	EndShapeType	enumerated	PEnum_EndShapeType		psd/Pset_TankTypePreformed.xml	cdc33aca9cc1213fc0944e4d56ede5f42874e46216bdac14545c9403920cbedf
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypePreformed	type-driven-override	IfcTank	PREFORMED	true	FirstCurvatureRadius	single	IfcPositiveLengthMeasure		psd/Pset_TankTypePreformed.xml	cdc33aca9cc1213fc0944e4d56ede5f42874e46216bdac14545c9403920cbedf
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypePreformed	type-driven-override	IfcTank	PREFORMED	true	PatternType	enumerated	PEnum_TankPatternType		psd/Pset_TankTypePreformed.xml	cdc33aca9cc1213fc0944e4d56ede5f42874e46216bdac14545c9403920cbedf
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypePreformed	type-driven-override	IfcTank	PREFORMED	true	SecondCurvatureRadius	single	IfcPositiveLengthMeasure		psd/Pset_TankTypePreformed.xml	cdc33aca9cc1213fc0944e4d56ede5f42874e46216bdac14545c9403920cbedf
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypePressureVessel	type-driven-override	IfcTank	PRESSUREVESSEL	true	ChargePressure	single	IfcPressureMeasure		psd/Pset_TankTypePressureVessel.xml	d5adc130454356a17978e7ab19b6eb44e9a7857a59852bc40ed811867b7c2878
IFC4_ADD2_TC1	57227d4c82f9903bc59cb5bade18a49f2c5f2c9363d0293ccb68fed8765d36e3	psd	Pset_TankTypePressureVessel	type-driven-override	IfcTank	PRESSUREVESSEL	true	PressureRegulatorSetting	single	IfcPressureMeasure		psd/Pset_TankTypePressureVessel.xml	d5adc130454356a17978e7ab19b6eb44e9a7857a59852bc40ed811867b7c2878
